filepath,steering
dataset\2019-4-11-23-37-48 179929.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 219631.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 246985.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 288686.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 313707.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 346882.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 385802.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 414200.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 449496.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 479795.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 519931.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 551441.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 583718.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 612818.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 645650.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 680313.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 719343.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 745745.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 779059.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 814300.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 845106.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 883799.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 912779.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 982602.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-48 947637.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 18263.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 52036.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 80327.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 114633.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 147422.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 183742.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 217278.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 247745.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-49 281173.jpeg,-0.9800000190734863
dataset\2019-4-11-23-37-50 417072.jpeg,0.0
dataset\2019-4-11-23-37-50 447511.jpeg,0.0
dataset\2019-4-11-23-37-50 493691.jpeg,0.0
dataset\2019-4-11-23-37-50 519239.jpeg,0.0
dataset\2019-4-11-23-37-50 550962.jpeg,0.0
dataset\2019-4-11-23-37-50 579394.jpeg,0.0
dataset\2019-4-11-23-37-50 614782.jpeg,0.0
dataset\2019-4-11-23-37-50 655700.jpeg,0.0
dataset\2019-4-11-23-37-50 682850.jpeg,0.0
dataset\2019-4-11-23-37-50 716184.jpeg,0.0
dataset\2019-4-11-23-37-50 747408.jpeg,0.0
dataset\2019-4-11-23-37-50 783104.jpeg,0.0
dataset\2019-4-11-23-37-50 819589.jpeg,0.0
dataset\2019-4-11-23-37-50 846725.jpeg,0.0
dataset\2019-4-11-23-37-50 890799.jpeg,0.0
dataset\2019-4-11-23-37-50 917642.jpeg,0.0
dataset\2019-4-11-23-37-50 945826.jpeg,0.0
dataset\2019-4-11-23-37-50 978513.jpeg,0.0
dataset\2019-4-11-23-37-51 14082.jpeg,0.0
dataset\2019-4-11-23-37-51 52475.jpeg,0.0
dataset\2019-4-11-23-37-51 346761.jpeg,0.0
dataset\2019-4-11-23-37-51 383861.jpeg,0.0
dataset\2019-4-11-23-37-51 412996.jpeg,0.0
dataset\2019-4-11-23-37-51 450895.jpeg,0.0
dataset\2019-4-11-23-37-51 479618.jpeg,0.0
dataset\2019-4-11-23-37-51 514209.jpeg,0.0
dataset\2019-4-11-23-37-51 551252.jpeg,0.0
dataset\2019-4-11-23-37-51 586806.jpeg,0.0
dataset\2019-4-11-23-37-51 615575.jpeg,0.0
dataset\2019-4-11-23-37-51 649734.jpeg,0.0
dataset\2019-4-11-23-37-51 679837.jpeg,0.0
dataset\2019-4-11-23-37-51 717086.jpeg,0.0
dataset\2019-4-11-23-37-51 747815.jpeg,0.0
dataset\2019-4-11-23-37-51 782465.jpeg,0.0
dataset\2019-4-11-23-37-51 813964.jpeg,0.0
dataset\2019-4-11-23-37-51 852551.jpeg,0.0
dataset\2019-4-11-23-37-51 883928.jpeg,0.0
dataset\2019-4-11-23-37-51 913547.jpeg,0.0
dataset\2019-4-11-23-37-51 946577.jpeg,0.0
dataset\2019-4-11-23-37-51 991456.jpeg,0.0
dataset\2019-4-11-23-37-52 13711.jpeg,0.0
dataset\2019-4-11-23-37-52 47874.jpeg,0.0
dataset\2019-4-11-23-37-52 78968.jpeg,0.0
dataset\2019-4-11-23-37-52 113587.jpeg,0.0
dataset\2019-4-11-23-37-52 145581.jpeg,0.0
dataset\2019-4-11-23-37-52 180920.jpeg,0.019999999552965164
dataset\2019-4-11-23-37-52 219941.jpeg,0.07999999821186066
dataset\2019-4-11-23-37-52 247829.jpeg,0.14000000059604645
dataset\2019-4-11-23-37-52 278850.jpeg,0.20000000298023224
dataset\2019-4-11-23-37-52 313122.jpeg,0.23999999463558197
dataset\2019-4-11-23-37-52 353480.jpeg,0.30000001192092896
dataset\2019-4-11-23-37-52 386130.jpeg,0.36000001430511475
dataset\2019-4-11-23-37-52 414738.jpeg,0.41999998688697815
dataset\2019-4-11-23-37-52 450410.jpeg,0.47999998927116394
dataset\2019-4-11-23-37-52 482635.jpeg,0.5400000214576721
dataset\2019-4-11-23-37-52 515241.jpeg,0.5799999833106995
dataset\2019-4-11-23-37-52 552674.jpeg,0.6399999856948853
dataset\2019-4-11-23-37-52 581138.jpeg,0.699999988079071
dataset\2019-4-11-23-37-52 617039.jpeg,0.7599999904632568
dataset\2019-4-11-23-37-52 647910.jpeg,0.8199999928474426
dataset\2019-4-11-23-37-52 680824.jpeg,0.8799999952316284
dataset\2019-4-11-23-37-52 717508.jpeg,0.9200000166893005
dataset\2019-4-11-23-37-52 746770.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 780052.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 814086.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 847952.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 886058.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 913150.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 946553.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-52 977591.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 16437.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 48376.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 85716.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 113472.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 151830.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 178508.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 216091.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 245971.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 284868.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 315719.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 344872.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 386144.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 416019.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 444819.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 479250.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 511777.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 549889.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 577673.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 613839.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 644125.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 677705.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 722629.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 749625.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 778520.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 814992.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 844673.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 886679.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 918920.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 950787.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-53 980264.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 15989.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 54858.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 84241.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 112838.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 148023.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 178046.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 215840.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 245116.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 278494.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 311620.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 345014.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 383652.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 413733.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 445781.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 477644.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 511553.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 551158.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 577450.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 614372.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 644804.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 677636.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 716875.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 747013.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 780099.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 817850.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 847140.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 884202.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 914873.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 948560.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-54 981794.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 12838.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 47846.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 78772.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 111558.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 144574.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 177708.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 217589.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 244566.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 278216.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 310945.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 315993.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 381551.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 413957.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 444684.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 480191.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 513820.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 548778.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 579575.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 617461.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 648150.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 680885.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 716721.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 782592.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 758944.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 817405.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 849918.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 882675.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 912860.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 944529.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-55 977960.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 17884.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 49537.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 78889.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 111051.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 144356.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 177748.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 216765.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 245149.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 276980.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 310540.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 344724.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 387496.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 412878.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 445623.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 480802.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 514688.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 551908.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 582002.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 615924.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 653014.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 679712.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 716056.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 745955.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 780030.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 813543.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 850782.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 884995.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 914181.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-56 954448.jpeg,0.0
dataset\2019-4-11-23-37-56 978381.jpeg,0.0
dataset\2019-4-11-23-37-57 12766.jpeg,0.0
dataset\2019-4-11-23-37-57 49059.jpeg,0.0
dataset\2019-4-11-23-37-57 78050.jpeg,0.0
dataset\2019-4-11-23-37-57 115305.jpeg,0.0
dataset\2019-4-11-23-37-57 144379.jpeg,0.0
dataset\2019-4-11-23-37-57 177595.jpeg,0.0
dataset\2019-4-11-23-37-57 215723.jpeg,0.0
dataset\2019-4-11-23-37-57 244236.jpeg,0.0
dataset\2019-4-11-23-37-57 277242.jpeg,0.0
dataset\2019-4-11-23-37-57 310920.jpeg,0.0
dataset\2019-4-11-23-37-57 348014.jpeg,0.0
dataset\2019-4-11-23-37-57 381424.jpeg,0.0
dataset\2019-4-11-23-37-57 411898.jpeg,0.0
dataset\2019-4-11-23-37-57 452828.jpeg,0.0
dataset\2019-4-11-23-37-57 477290.jpeg,0.0
dataset\2019-4-11-23-37-57 511838.jpeg,0.0
dataset\2019-4-11-23-37-57 549586.jpeg,0.0
dataset\2019-4-11-23-37-57 577586.jpeg,0.0
dataset\2019-4-11-23-37-57 645045.jpeg,0.0
dataset\2019-4-11-23-37-57 615392.jpeg,0.0
dataset\2019-4-11-23-37-57 678467.jpeg,0.0
dataset\2019-4-11-23-37-57 716287.jpeg,0.0
dataset\2019-4-11-23-37-57 723594.jpeg,0.0
dataset\2019-4-11-23-37-57 776750.jpeg,0.0
dataset\2019-4-11-23-37-57 812856.jpeg,0.0
dataset\2019-4-11-23-37-57 843763.jpeg,0.0
dataset\2019-4-11-23-37-57 884392.jpeg,0.0
dataset\2019-4-11-23-37-57 945697.jpeg,0.0
dataset\2019-4-11-23-37-57 912817.jpeg,0.0
dataset\2019-4-11-23-37-57 979619.jpeg,0.0
dataset\2019-4-11-23-37-58 13819.jpeg,0.0
dataset\2019-4-11-23-37-58 52466.jpeg,0.0
dataset\2019-4-11-23-37-58 81029.jpeg,0.0
dataset\2019-4-11-23-37-58 113634.jpeg,0.0
dataset\2019-4-11-23-37-58 144224.jpeg,0.0
dataset\2019-4-11-23-37-58 179989.jpeg,0.0
dataset\2019-4-11-23-37-58 215412.jpeg,0.0
dataset\2019-4-11-23-37-58 244035.jpeg,0.0
dataset\2019-4-11-23-37-58 277751.jpeg,0.0
dataset\2019-4-11-23-37-58 310451.jpeg,0.0
dataset\2019-4-11-23-37-58 345843.jpeg,0.0
dataset\2019-4-11-23-37-58 381739.jpeg,0.0
dataset\2019-4-11-23-37-58 412521.jpeg,0.0
dataset\2019-4-11-23-37-58 445178.jpeg,-0.05999999865889549
dataset\2019-4-11-23-37-58 477690.jpeg,-0.10000000149011612
dataset\2019-4-11-23-37-58 511612.jpeg,-0.1599999964237213
dataset\2019-4-11-23-37-58 550721.jpeg,-0.2199999988079071
dataset\2019-4-11-23-37-58 577418.jpeg,-0.2800000011920929
dataset\2019-4-11-23-37-58 612646.jpeg,-0.3400000035762787
dataset\2019-4-11-23-37-58 644659.jpeg,0.0
dataset\2019-4-11-23-37-58 678047.jpeg,0.0
dataset\2019-4-11-23-37-58 724726.jpeg,0.0
dataset\2019-4-11-23-37-58 753673.jpeg,0.0
dataset\2019-4-11-23-37-58 785048.jpeg,0.0
dataset\2019-4-11-23-37-58 815266.jpeg,0.0
dataset\2019-4-11-23-37-58 847292.jpeg,0.0
dataset\2019-4-11-23-37-58 883664.jpeg,0.03999999910593033
dataset\2019-4-11-23-37-58 912743.jpeg,0.10000000149011612
dataset\2019-4-11-23-37-58 954666.jpeg,0.1599999964237213
dataset\2019-4-11-23-37-58 979153.jpeg,0.2199999988079071
dataset\2019-4-11-23-37-59 13978.jpeg,0.2800000011920929
dataset\2019-4-11-23-37-59 49706.jpeg,0.3199999928474426
dataset\2019-4-11-23-37-59 80257.jpeg,0.3799999952316284
dataset\2019-4-11-23-37-59 117264.jpeg,0.4399999976158142
dataset\2019-4-11-23-37-59 147147.jpeg,0.5
dataset\2019-4-11-23-37-59 183660.jpeg,0.5600000023841858
dataset\2019-4-11-23-37-59 223898.jpeg,0.6000000238418579
dataset\2019-4-11-23-37-59 248724.jpeg,0.6600000262260437
dataset\2019-4-11-23-37-59 281075.jpeg,0.7200000286102295
dataset\2019-4-11-23-37-59 311167.jpeg,0.7799999713897705
dataset\2019-4-11-23-37-59 344299.jpeg,0.8199999928474426
dataset\2019-4-11-23-37-59 384671.jpeg,0.8799999952316284
dataset\2019-4-11-23-37-59 412815.jpeg,0.9399999976158142
dataset\2019-4-11-23-37-59 443649.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 477202.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 511045.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 577161.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 547157.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 611872.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 644482.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 678511.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 716840.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 745968.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 780074.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 813262.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 845926.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 882617.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 914585.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 946382.jpeg,0.9800000190734863
dataset\2019-4-11-23-37-59 977530.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 11035.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 48170.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 78636.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 110574.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 143363.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 179874.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 216667.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 245170.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 277964.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 309811.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 343654.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 379765.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 411627.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 444908.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 479755.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 513078.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 552588.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 579067.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 615553.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 648345.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 679585.jpeg,0.9800000190734863
dataset\2019-4-11-23-38-0 715095.jpeg,0.0
dataset\2019-4-11-23-38-0 743763.jpeg,0.0
dataset\2019-4-11-23-38-0 778802.jpeg,-0.05999999865889549
dataset\2019-4-11-23-38-0 813213.jpeg,-0.11999999731779099
dataset\2019-4-11-23-38-0 843830.jpeg,-0.18000000715255737
dataset\2019-4-11-23-38-0 884034.jpeg,-0.23999999463558197
dataset\2019-4-11-23-38-0 910620.jpeg,-0.2800000011920929
dataset\2019-4-11-23-38-0 983719.jpeg,-0.4000000059604645
dataset\2019-4-11-23-38-0 944687.jpeg,-0.36000001430511475
dataset\2019-4-11-23-38-1 11761.jpeg,-0.46000000834465027
dataset\2019-4-11-23-38-1 62389.jpeg,-0.5199999809265137
dataset\2019-4-11-23-38-1 79541.jpeg,-0.5799999833106995
dataset\2019-4-11-23-38-1 109649.jpeg,-0.6399999856948853
dataset\2019-4-11-23-38-1 149705.jpeg,-0.699999988079071
dataset\2019-4-11-23-38-1 179627.jpeg,-0.7400000095367432
dataset\2019-4-11-23-38-1 232465.jpeg,-0.800000011920929
dataset\2019-4-11-23-38-1 245164.jpeg,-0.8600000143051147
dataset\2019-4-11-23-38-1 277151.jpeg,-0.9200000166893005
dataset\2019-4-11-23-38-1 309483.jpeg,-0.9599999785423279
dataset\2019-4-11-23-38-1 343161.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 383387.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 411792.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 444724.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 477466.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 514496.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 548819.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 578614.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 611162.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 642361.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 681784.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 715867.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 745295.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 778493.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 813062.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 844848.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 881493.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 909775.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 945991.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-1 977997.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 13174.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 65622.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 78612.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 113851.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 144412.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 184670.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 213631.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 244357.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 285672.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 311396.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 343817.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 382690.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 413350.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 443751.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 456346.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 509896.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 546957.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 576818.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 611938.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 642797.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 681681.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 712863.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 744825.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 778715.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 812079.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 844869.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 882838.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 913933.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 945793.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-2 977738.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 15749.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 47876.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 77803.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 112520.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 143380.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 183737.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 216067.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 245138.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 276498.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 315850.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 344533.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 380586.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 412575.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 442768.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 477036.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 512673.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 546250.jpeg,-0.9800000190734863
dataset\2019-4-11-23-38-3 586591.jpeg,-0.9800000190734863
